MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2444103	Ankrd27	ankyrin repeat domain 27 (VPS9 domain)	7		endosome to melanosome transport			IDA		J:216042 	
MGI:1921095	Ankrd42	ankyrin repeat domain 42	7		positive regulation of cytokine production involved in inflammatory response			IMP		J:161367 	
MGI:2142149	Ano1	anoctamin 1, calcium activated chloride channel	7	NOT	detection of mechanical stimulus involved in sensory perception of pain			IMP		J:191353 	
MGI:2142149	Ano1	anoctamin 1, calcium activated chloride channel	7		detection of temperature stimulus involved in sensory perception of pain			IGI	Q704Y3 	J:191353 	
MGI:2142149	Ano1	anoctamin 1, calcium activated chloride channel	7		detection of temperature stimulus involved in sensory perception of pain			IMP		J:191353 	
MGI:3613666	Ano3	anoctamin 3	2		detection of mechanical stimulus			ISO	RGD:1308873 	J:155856 	
MGI:3613666	Ano3	anoctamin 3	2		detection of temperature stimulus			ISO	RGD:1308873 	J:155856 	
MGI:2145890	Ano6	anoctamin 6	15		activation of blood coagulation via clotting cascade			ISO	Q4KMQ2 	J:164563 	
MGI:2145890	Ano6	anoctamin 6	15		dendritic cell chemotaxis	happens in dendritic cell		IMP		J:203552 	
MGI:2145890	Ano6	anoctamin 6	15		phosphatidylserine exposure on blood platelet			ISO	Q4KMQ2 	J:164563 	
MGI:2145890	Ano6	anoctamin 6	15		positive regulation of monocyte chemotaxis	happens in macrophage,regulates UniProtKB:P10148		IMP		J:220493 	
MGI:2145890	Ano6	anoctamin 6	15		positive regulation of monocyte chemotaxis			ISO	Q4KMQ2 	J:164563 	
MGI:96819	Anxa1	annexin A1	19		granulocyte chemotaxis			IBA	PTN002574794 	J:265628 	
MGI:96819	Anxa1	annexin A1	19		granulocyte chemotaxis			ISO	P04083 	J:164563 	
MGI:96819	Anxa1	annexin A1	19		innate immune response			IEA	KW-0399 	J:60000 	
MGI:96819	Anxa1	annexin A1	19		monocyte chemotaxis			ISO	P04083 	J:164563 	
MGI:96819	Anxa1	annexin A1	19		regulation of inflammatory response			IBA	PTN002574794 	J:265628 	
MGI:96819	Anxa1	annexin A1	19		regulation of inflammatory response			IMP		J:81498 	
MGI:88246	Anxa2	annexin A2	9		fibrinolysis			IBA	PTN000052598 	J:265628 	
MGI:88246	Anxa2	annexin A2	9		fibrinolysis			IMP	MGI:3028929 	J:87621 	
MGI:1201378	Anxa3	annexin A3	5		defense response to bacterium			ISO	P12429 	J:164563 	
MGI:106008	Anxa5	annexin A5	3		negative regulation of blood coagulation			IBA	PTN000052798 	J:265628 	
MGI:106008	Anxa5	annexin A5	3		negative regulation of blood coagulation			ISO	RGD:2120 	J:155856 	
MGI:1923711	Anxa9	annexin A9	3		fibrinolysis			IBA	PTN000052598 	J:265628 	
MGI:1350928	Aoah	acyloxyacyl hydrolase	13		negative regulation of inflammatory response			IDA		J:90249 	
MGI:1923757	Aoc1	amine oxidase, copper-containing 1	6		cellular response to copper ion starvation			ISO	RGD:61296 	J:155856 	
MGI:1923757	Aoc1	amine oxidase, copper-containing 1	6		cellular response to copper ion starvation			ISO	P19801 	J:164563 	
MGI:1306797	Aoc3	amine oxidase, copper containing 3	11		positive regulation of acute inflammatory response			ISO	RGD:62058 	J:155856 	
MGI:101919	Ap1g1	adaptor protein complex AP-1, gamma 1 subunit	8		endosome to melanosome transport			ISO	O43747 	J:164563 	
MGI:101919	Ap1g1	adaptor protein complex AP-1, gamma 1 subunit	8		positive regulation of natural killer cell degranulation			ISO	O43747 	J:164563 	
MGI:101919	Ap1g1	adaptor protein complex AP-1, gamma 1 subunit	8		positive regulation of natural killer cell mediated cytotoxicity			ISO	O43747 	J:164563 	
MGI:102776	Ap1m1	adaptor-related protein complex AP-1, mu subunit 1	8		endosome to melanosome transport			ISO	Q9BXS5 	J:164563 	
MGI:107734	Ap3d1	adaptor-related protein complex 3, delta 1 subunit	10		endosome to melanosome transport			ISO	O14617 	J:164563 	
MGI:107765	Apbb1	amyloid beta (A4) precursor protein-binding, family B, member 1	7		axon guidance	happens in cerebral cortex,has the participant CNS neuron (sensu Vertebrata)		IGI	MGI:108405 	J:105160 	
MGI:108405	Apbb2	amyloid beta (A4) precursor protein-binding, family B, member 2	5		axon guidance	happens in cerebral cortex,has the participant CNS neuron (sensu Vertebrata)		IGI	MGI:107765 	J:105160 	
MGI:98229	Apcs	serum amyloid P-component	1		innate immune response			IBA	PTN000444388 	J:265628 	
MGI:98229	Apcs	serum amyloid P-component	1		innate immune response			ISO	P02743 	J:164563 	
MGI:88049	Apoa1	apolipoprotein A-I	9		negative chemotaxis			ISO	P02647 	J:164563 	
MGI:88049	Apoa1	apolipoprotein A-I	9		negative regulation of inflammatory response			ISO	P02647 	J:164563 	
MGI:88051	Apoa4	apolipoprotein A-IV	9		innate immune response in mucosa			IMP		J:91357 	
MGI:88051	Apoa4	apolipoprotein A-IV	9		innate immune response in mucosa			ISO	P06727 	J:164563 	
MGI:103298	Apobec1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1	6		defense response to virus			ISO	RGD:2133 	J:155856 	
MGI:1933111	Apobec3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3	15		defense response to virus			IBA	PTN001419581 	J:265628 	
MGI:1933111	Apobec3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3	15		defense response to virus			ISO	Q9UH17 	J:164563 	
MGI:1933111	Apobec3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3	15		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1933111	Apobec3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3	15		regulation of defense response to virus			IMP	MGI:3809768 	J:6261 	
MGI:88056	Apod	apolipoprotein D	16		negative regulation of cytokine production involved in inflammatory response			ISO	P05090 	J:164563 	
MGI:88057	Apoe	apolipoprotein E	7		negative regulation of blood coagulation			ISO	P02649 	J:164563 	
MGI:88057	Apoe	apolipoprotein E	7		negative regulation of inflammatory response			IGI	P22893 	J:179147 	
MGI:88057	Apoe	apolipoprotein E	7		negative regulation of platelet activation			ISO	P02649 	J:164563 	
MGI:88057	Apoe	apolipoprotein E	7		regulation of innate immune response			IMP		J:266110 	
MGI:88057	Apoe	apolipoprotein E	7		response to caloric restriction			ISO	P02649 	J:164563 	
MGI:88057	Apoe	apolipoprotein E	7		response to dietary excess	has the participant peritoneal macrophage		IMP	MGI:1857303 	J:129977 	
MGI:88058	Apoh	apolipoprotein H	11		negative regulation of blood coagulation			ISO	P02749 	J:164563 	
MGI:88058	Apoh	apolipoprotein H	11		negative regulation of fibrinolysis			ISO	P02749 	J:164563 	
MGI:88058	Apoh	apolipoprotein H	11		regulation of blood coagulation	regulates a function/process that happens in blood		IMP	MGI:2157224 	J:68990 	
MGI:88058	Apoh	apolipoprotein H	11		regulation of fibrinolysis			ISO	P02749 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		antibacterial humoral response			ISO	RGD:2139 	J:155856 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		antibacterial humoral response			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		antifungal humoral response			ISO	RGD:2139 	J:155856 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		antifungal humoral response			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	RGD:2139 	J:155856 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		axon midline choice point recognition	happens in corpus callosum,happens in CNS neuron (sensu Vertebrata)		IMP	MGI:2154522 	J:21937 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		defense response to Gram-negative bacterium			ISO	RGD:2139 	J:155856 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		defense response to Gram-negative bacterium			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		defense response to Gram-positive bacterium			ISO	RGD:2139 	J:155856 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		defense response to Gram-positive bacterium			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		innate immune response			ISO	RGD:2139 	J:155856 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		innate immune response			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		positive regulation of monocyte chemotaxis			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		regulation of toll-like receptor signaling pathway			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		response to yeast			ISO	RGD:2139 	J:155856 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		response to yeast			ISO	P05067 	J:164563 	
MGI:1920243	Appl1	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	14		positive regulation of cytokine production involved in inflammatory response			IMP		J:226873 	
MGI:1920243	Appl1	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	14		regulation of innate immune response			IMP		J:268007 	
MGI:1920243	Appl1	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	14		regulation of toll-like receptor 4 signaling pathway			IMP		J:268007 	
MGI:2384914	Appl2	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2	10		diet induced thermogenesis			IMP		J:261013 	
MGI:2384914	Appl2	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2	10		negative regulation of cytokine production involved in inflammatory response			IMP		J:226873 	
MGI:2384914	Appl2	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2	10		regulation of innate immune response			IMP		J:268007 	
MGI:2384914	Appl2	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2	10		regulation of toll-like receptor 4 signaling pathway			IMP		J:268007 	
MGI:103201	Aqp1	aquaporin 1	6		cellular response to mechanical stimulus			ISO	P29972 	J:164563 	
MGI:1096865	Aqp2	aquaporin 2	15		cellular response to water deprivation	happens in metanephros		IDA		J:47478 	
MGI:1096865	Aqp2	aquaporin 2	15		cellular response to water deprivation			ISO	RGD:2142 	J:155856 	
MGI:1333777	Aqp3	aquaporin 3	4		cellular response to oxygen-glucose deprivation			IDA		J:206664 	
MGI:107387	Aqp4	aquaporin 4	18		cellular response to interferon-gamma			ISO	P55087 	J:164563 	
MGI:99431	Arf1	ADP-ribosylation factor 1	11		cellular response to virus			ISO	P84077 	J:164563 	
MGI:99435	Arf6	ADP-ribosylation factor 6	12		regulation of toll-like receptor 4 signaling pathway			NAS		J:171185 	
MGI:88070	Arg1	arginase, liver	10		defense response to protozoan			IMP		J:243399 	
MGI:88070	Arg1	arginase, liver	10		innate immune response			IEA	KW-0399 	J:60000 	
MGI:88070	Arg1	arginase, liver	10		negative regulation of interferon-gamma-mediated signaling pathway			ISO	P05089 	J:164563 	
MGI:88070	Arg1	arginase, liver	10		positive regulation of neutrophil mediated killing of fungus			ISO	P05089 	J:164563 	
MGI:1330806	Arg2	arginase type II	12		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1330806	Arg2	arginase type II	12		negative regulation of defense response to bacterium			IMP		J:243519 	
MGI:1929494	Arhgap35	Rho GTPase activating protein 35	7		axon guidance			IDA		J:68904 	
MGI:1929494	Arhgap35	Rho GTPase activating protein 35	7		cellular response to extracellular stimulus			IMP		J:68904 	
MGI:1929494	Arhgap35	Rho GTPase activating protein 35	7		neuron projection guidance			IMP		J:68904 	
MGI:2178103	Arhgdia	Rho GDP dissociation inhibitor (GDI) alpha	11		cellular response to mechanical stimulus			ISO	RGD:1359547 	J:155856 	
MGI:103264	Arhgef2	rho/rac guanine nucleotide exchange factor (GEF) 2	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1858952	Arhgef5	Rho guanine nucleotide exchange factor (GEF) 5	6		myeloid dendritic cell chemotaxis	happens in bone marrow,results in the movement of myeloid dendritic cell		IMP		J:157812 	
MGI:2446219	Arhgef16	Rho guanine nucleotide exchange factor (GEF) 16	4		cell chemotaxis			ISO	Q5VV41 	J:164563 	
MGI:2443039	Arid5a	AT rich interactive domain 5A (MRF1-like)	1		cellular response to lipopolysaccharide			IMP		J:240577 	
MGI:2443039	Arid5a	AT rich interactive domain 5A (MRF1-like)	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:99473	Arrb1	arrestin, beta 1	7		phototransduction			IMP	MGI:2388373 	J:130998 	
MGI:99474	Arrb2	arrestin, beta 2	11		cell chemotaxis			ISO	P32121 	J:164563 	
MGI:99474	Arrb2	arrestin, beta 2	11		detection of temperature stimulus involved in sensory perception of pain			ISO	RGD:2157 	J:155856 	
MGI:99474	Arrb2	arrestin, beta 2	11		negative regulation of natural killer cell mediated cytotoxicity			ISO	P32121 	J:164563 	
MGI:99474	Arrb2	arrestin, beta 2	11		negative regulation of toll-like receptor signaling pathway			IMP		J:112607 	
MGI:88077	Arsa	arylsulfatase A	15		response to nutrient			ISO	RGD:1310381 	J:155856 	
MGI:88075	Arsb	arylsulfatase B	13		response to nutrient			ISO	RGD:2158 	J:155856 	
MGI:1333791	Artn	artemin	4		axon guidance			IDA		J:78008 	
MGI:1333791	Artn	artemin	4		axon guidance			IMP	MGI:2183554 	J:78008 	
MGI:1333791	Artn	artemin	4		induction of positive chemotaxis	regulates a function/process that happens in sympathetic nervous system		IDA		J:78008 	
MGI:1097716	Arx	aristaless related homeobox	X		axon guidance	has the participant neuron		IMP		J:96969 	
MGI:1097716	Arx	aristaless related homeobox	X		axon guidance	happens in telencephalon,has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:2679972 	J:121077 	
MGI:96919	Ascl1	achaete-scute family bHLH transcription factor 1	10		musculoskeletal movement, spinal reflex action			IMP	MGI:3639318 	J:196947 	
MGI:88081	Asgr1	asialoglycoprotein receptor 1	11		cellular response to extracellular stimulus			IDA		J:9558 	
MGI:2183158	Ash1l	ASH1 like histone lysine methyltransferase	3		negative regulation of acute inflammatory response			IMP	MGI:5563008 	J:208213 	
MGI:2183158	Ash1l	ASH1 like histone lysine methyltransferase	3		negative regulation of inflammatory response	regulates a function/process that happens in macrophage		IGI	MGI:2156367 MGI:96824 	J:208213 	
MGI:1100867	Asic2	acid-sensing (proton-gated) ion channel 2	11		detection of mechanical stimulus involved in sensory perception			IMP	MGI:2180111 	J:76712 	
MGI:1100867	Asic2	acid-sensing (proton-gated) ion channel 2	11		phototransduction			IMP	MGI:3043849 	J:90117 	
MGI:1100867	Asic2	acid-sensing (proton-gated) ion channel 2	11		response to mechanical stimulus	happens in skin,happens in neuron		IMP	MGI:2180111 	J:76712 	
MGI:2159339	Asic3	acid-sensing (proton-gated) ion channel 3	5		detection of mechanical stimulus involved in sensory perception			IMP	MGI:2429689 	J:73505 	
MGI:2159339	Asic3	acid-sensing (proton-gated) ion channel 3	5		detection of mechanical stimulus involved in sensory perception of pain			IMP	MGI:2429689 	J:73505 	
MGI:2159339	Asic3	acid-sensing (proton-gated) ion channel 3	5		detection of mechanical stimulus involved in sensory perception of pain			IMP	MGI:2451051 	J:81785 	
MGI:2159339	Asic3	acid-sensing (proton-gated) ion channel 3	5		detection of temperature stimulus involved in sensory perception			IMP	MGI:2429689 	J:73505 	
MGI:2159339	Asic3	acid-sensing (proton-gated) ion channel 3	5		detection of temperature stimulus involved in sensory perception of pain			IMP	MGI:2451051 	J:81785 	
MGI:2159339	Asic3	acid-sensing (proton-gated) ion channel 3	5		response to mechanical stimulus			IMP	MGI:2429689 	J:73505 	
MGI:2159339	Asic3	acid-sensing (proton-gated) ion channel 3	5		response to mechanical stimulus			IMP	MGI:2451051 	J:81785 	
MGI:1350929	Asns	asparagine synthetase	6		cellular response to glucose starvation			ISO	P08243 	J:164563 	
MGI:88085	Asp1	audiogenic seizure prone 1	12		auditory behavior			IMP	MGI:1889100 	J:11261 	
MGI:88086	Asp2	audiogenic seizure prone 2	4		auditory behavior			IMP	MGI:1856806 	J:11261 	
MGI:1914186	Asph	aspartate-beta-hydroxylase	4		response to ATP			ISO	Q12797 	J:164563 	
MGI:109384	Atf3	activating transcription factor 3	1		cellular response to amino acid starvation			IMP		J:124910 	
MGI:88096	Atf4	activating transcription factor 4	15		cellular response to amino acid starvation			IDA		J:99455 	
MGI:88096	Atf4	activating transcription factor 4	15		cellular response to amino acid starvation			IMP		J:124910 	
MGI:88096	Atf4	activating transcription factor 4	15		cellular response to glucose starvation			ISO	P18848 	J:164563 	
MGI:1913865	Atg4b	autophagy related 4B, cysteine peptidase	1		cellular response to starvation			IMP		J:219972 	
MGI:1277186	Atg5	autophagy related 5	10		cellular response to nitrogen starvation			IBA	PTN000315667 	J:265628 	
MGI:1277186	Atg5	autophagy related 5	10		cellular response to starvation			IMP		J:197783 	
MGI:1277186	Atg5	autophagy related 5	10		response to fungus			IMP		J:186989 	
MGI:1921494	Atg7	autophagy related 7	6		cellular response to nitrogen starvation			IBA	PTN000102341 	J:265628 	
MGI:1921494	Atg7	autophagy related 7	6		cellular response to starvation			IMP		J:197783 	
