MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		blood vessel morphogenesis	has the participant umbilical artery extraembryonic part,has the participant epithelial cell|has the participant umbilical vein extraembryonic part,has the participant epithelial cell|has the participant arterial system,has the participant epithelial cell		IMP	MGI:2680088 	J:130020 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		dorsal aorta morphogenesis			IMP		J:85366 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		endocardial cushion morphogenesis			IMP		J:85366 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15	NOT	endocardial cushion to mesenchymal transition			IMP		J:85366 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		heart development			IBA	PTN000583838 	J:265628 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		lymphangiogenesis			IMP		J:157791 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		lymphatic endothelial cell differentiation			IMP		J:157791 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		lymphatic endothelial cell differentiation			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		positive regulation of angiogenesis			IGI	MGI:1924155 	J:204744 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		retina vasculature development in camera-type eye			IMP		J:157791 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		venous blood vessel development	happens at the same time as retina vasculature development in camera-type eye		IMP		J:157791 	
MGI:87916	Ada	adenosine deaminase	2		embryonic digestive tract development	results in the development of small intestine epithelium		IMP	MGI:2155977 	J:26731 	
MGI:87916	Ada	adenosine deaminase	2		germinal center B cell differentiation	happens in spleen,results in the differentiation of germinal center B cell		IMP	MGI:1857117 MGI:2683027 	J:106733 	
MGI:87916	Ada	adenosine deaminase	2		liver development	results in the development of liver		IMP	MGI:1857117 	J:25085 	
MGI:87916	Ada	adenosine deaminase	2		liver development	results in the development of liver		IMP	MGI:2155977 	J:26731 	
MGI:87916	Ada	adenosine deaminase	2		lung alveolus development	results in the development of lung alveolus		IMP	MGI:1857117 MGI:2683027 	J:63493 	
MGI:87916	Ada	adenosine deaminase	2		lung development	results in the development of lung		IMP	MGI:2155977 	J:26731 	
MGI:87916	Ada	adenosine deaminase	2		Peyer's patch development	results in the development of small intestine		IMP	MGI:1857117 MGI:2683027 	J:110603 	
MGI:87916	Ada	adenosine deaminase	2		placenta development	results in the development of placenta,has the participant trophoblast cell		IMP	MGI:1857117 	J:42444 	
MGI:87916	Ada	adenosine deaminase	2		positive regulation of alpha-beta T cell differentiation	regulates the differentiation of thymocyte		IMP		J:107216 J:115112 J:131709 	
MGI:87916	Ada	adenosine deaminase	2		positive regulation of alpha-beta T cell differentiation	regulates the differentiation of thymocyte		IMP	MGI:1857117 	J:115112 J:131709 	
MGI:87916	Ada	adenosine deaminase	2		positive regulation of T cell differentiation	happens in liver,regulates the differentiation of T cell		IMP	MGI:1857117 	J:25085 	
MGI:87916	Ada	adenosine deaminase	2		positive regulation of T cell differentiation	happens in thymus,regulates the differentiation of T cell		IMP	MGI:1857117 MGI:2683027 	J:73418 	
MGI:87916	Ada	adenosine deaminase	2		positive regulation of T cell differentiation in thymus	regulates the differentiation of thymocyte		IMP		J:107216 J:115112 J:131709 	
MGI:87916	Ada	adenosine deaminase	2		positive regulation of T cell differentiation in thymus	regulates the differentiation of thymocyte		IMP	MGI:1857117 	J:115112 J:131709 	
MGI:87916	Ada	adenosine deaminase	2		positive regulation of T cell differentiation in thymus	regulates the differentiation of thymocyte		IMP	MGI:1857117 MGI:2683027 	J:110739 	
MGI:87916	Ada	adenosine deaminase	2		regulation of T cell differentiation	happens in thymus,regulates the differentiation of T cell		IMP	MGI:2155977 	J:26731 	
MGI:107825	Adam8	a disintegrin and metallopeptidase domain 8	7		angiogenesis			IDA		J:172962 	
MGI:107825	Adam8	a disintegrin and metallopeptidase domain 8	7		osteoclast fusion			TAS		J:80712 	
MGI:107825	Adam8	a disintegrin and metallopeptidase domain 8	7		positive regulation of T cell differentiation in thymus			IDA		J:165123 	
MGI:107825	Adam8	a disintegrin and metallopeptidase domain 8	7		regulation of osteoclast differentiation			NAS		J:174126 	
MGI:109548	Adam10	a disintegrin and metallopeptidase domain 10	9		cochlea development			IMP		J:276414 	
MGI:109548	Adam10	a disintegrin and metallopeptidase domain 10	9		regulation of dendritic spine morphogenesis			ISO	RGD:2032 	J:155856 	
MGI:109548	Adam10	a disintegrin and metallopeptidase domain 10	9		regulation of vasculature development			IMP		J:276422 J:276496 	
MGI:105378	Adam12	a disintegrin and metallopeptidase domain 12 (meltrin alpha)	7		positive regulation of angiogenesis			ISO	O43184 	J:164563 	
MGI:1333882	Adam15	a disintegrin and metallopeptidase domain 15 (metargidin)	3		angiogenesis			IEA	KW-0037 	J:60000 	
MGI:1333882	Adam15	a disintegrin and metallopeptidase domain 15 (metargidin)	3		cardiac epithelial to mesenchymal transition			IMP		J:161350 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		B cell differentiation			IMP		J:143629 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		negative regulation of neuron projection development			IGI	MGI:2443718 MGI:2679262 	J:227692 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		positive regulation of neuron projection development			ISO	RGD:620404 	J:155856 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		regulation of axon regeneration			IGI	MGI:2443718 	J:227692 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		regulation of neuron migration			IGI	MGI:1097159 MGI:2443718 	J:227692 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		spleen development			IMP		J:143629 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		T cell differentiation in thymus			IMP		J:143629 	
MGI:105377	Adam19	a disintegrin and metallopeptidase domain 19 (meltrin beta)	11		heart development	results in the development of heart,has the participant vascular associated smooth muscle cell|results in the development of arterial system,has the participant vascular associated smooth muscle cell|results in the development of interventricular septum membranous part|results in the development of heart valve		IMP	MGI:3028702 	J:87592 	
MGI:105377	Adam19	a disintegrin and metallopeptidase domain 19 (meltrin beta)	11		heart development	results in the development of endocardial cushion		IMP	MGI:3620562 	J:106261 	
MGI:1340046	Adam22	a disintegrin and metallopeptidase domain 22	5		gliogenesis	happens in enteric nervous system		IGI	MGI:2180197 	J:166449 	
MGI:1340046	Adam22	a disintegrin and metallopeptidase domain 22	5		myelination in peripheral nervous system	happens in sciatic nerve		IMP	MGI:3584137 	J:99692 	
MGI:1340046	Adam22	a disintegrin and metallopeptidase domain 22	5		myelination in peripheral nervous system	has the participant neuron		IMP	MGI:3584137 	J:158973 	
MGI:1340046	Adam22	a disintegrin and metallopeptidase domain 22	5		Schwann cell differentiation			IMP	MGI:3584137 	J:99692 	
MGI:109249	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	16		heart trabecula formation	has the participant primitive ventricle		IMP	MGI:3609982 	J:132583 	
MGI:109249	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	16		kidney development			IMP	MGI:3574351 	J:96781 	
MGI:109249	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	16		kidney development	results in the development of metanephros		IMP	MGI:3609982 	J:102464 	
MGI:109249	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	16		negative regulation of angiogenesis			ISO	AF060152 	J:56900 	
MGI:109249	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	16		ovulation from ovarian follicle			IMP	MGI:3574351 	J:96781 	
MGI:109249	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	16		positive regulation of neuron projection development			ISO	RGD:621241 	J:155856 	
MGI:1347356	Adamts2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2	11		lung development	results in the development of lung		IMP	MGI:2388161 	J:107394 	
MGI:1347356	Adamts2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2	11		skin development	results in the development of skin		IMP	MGI:2388161 	J:69141 	
MGI:1347348	Adamts6	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	13		aorta development			IMP		J:222159 	
MGI:1347348	Adamts6	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	13		cardiac septum development			IMP		J:222159 	
MGI:1347348	Adamts6	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	13		coronary vasculature development			IMP		J:222159 	
MGI:1347348	Adamts6	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	13		heart development			IMP		J:222159 	
MGI:1347346	Adamts7	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7	9		negative regulation of chondrocyte differentiation			ISO	Q9UKP4 	J:164563 	
MGI:1916320	Adamts9	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9	6		aorta morphogenesis			IMP		J:159721 	
MGI:1916320	Adamts9	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9	6		heart valve morphogenesis			IMP		J:159721 	
MGI:1916320	Adamts9	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9	6		negative regulation of sprouting angiogenesis	happens in brain microvascular endothelial cell	PR:E9PYV8	IMP		J:156090 	
MGI:1916320	Adamts9	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9	6		ventricular cardiac muscle tissue development			IMP		J:159721 	
MGI:2146046	Adamts12	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12	15		negative regulation of chondrocyte differentiation			ISO	P58397 	J:164563 	
MGI:2429637	Adamts16	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16	13		branching involved in ureteric bud morphogenesis	happens in metanephros		IMP		J:199656 	
MGI:2442600	Adamts18	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 18	8		eye development			ISO	Q8TE60 	J:164563 	
MGI:1925044	Adamtsl2	ADAMTS-like 2	2		lobar bronchus epithelium development			IMP		J:221347 	
MGI:2663075	Adap2	ArfGAP with dual PH domains 2	11		heart development			NAS		J:114730 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		definitive hemopoiesis	happens in liver		IMP	MGI:3029789 	J:87715 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		erythrocyte differentiation			IMP	MGI:5436438 	J:65981 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		hematopoietic progenitor cell differentiation			IMP	MGI:2182767 MGI:3032439 	J:153698 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		somatic diversification of immune receptors via somatic mutation			IDA		J:193867 	
MGI:891999	Adarb1	adenosine deaminase, RNA-specific, B1	10		facial nerve morphogenesis			IMP	MGI:4840554 	J:164294 	
MGI:891999	Adarb1	adenosine deaminase, RNA-specific, B1	10		hypoglossal nerve morphogenesis			IMP	MGI:4840554 	J:164294 	
MGI:891999	Adarb1	adenosine deaminase, RNA-specific, B1	10		innervation			IMP	MGI:4840554 	J:164294 	
MGI:891999	Adarb1	adenosine deaminase, RNA-specific, B1	10		muscle tissue morphogenesis			IMP	MGI:4840554 	J:164294 	
MGI:891999	Adarb1	adenosine deaminase, RNA-specific, B1	10		spinal cord ventral commissure morphogenesis			IMP	MGI:4840554 	J:164294 	
MGI:99677	Adcy1	adenylate cyclase 1	11		axonogenesis	happens in lateral geniculate nucleus,happens in retinal ganglion cell|happens in superior colliculus,happens in retinal ganglion cell		IMP	MGI:1857775 	J:118610 	
MGI:87917	Adcy6	adenylate cyclase 6	15		negative regulation of neuron projection development	happens in hippocampal neuron		IMP		J:178315 	
MGI:87917	Adcy6	adenylate cyclase 6	15		negative regulation of neuron projection development			ISO	RGD:2035 	J:155856 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		negative regulation of glial cell proliferation			ISO	RGD:2037 	J:155856 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		nervous system development			IEA	KW-0524 	J:60000 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		neuron projection development			IBA	PTN002598721 	J:265628 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		neuron projection development			ISO	RGD:2037 	J:155856 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		neuron projection development			ISO	P18509 	J:164563 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		ovarian follicle development			ISO	RGD:2037 	J:155856 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		positive regulation of neuron projection development			ISO	RGD:2037 	J:155856 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		regulation of oligodendrocyte progenitor proliferation			ISO	RGD:2037 	J:155856 	
MGI:87918	Add1	adducin 1 (alpha)	5		erythrocyte differentiation			IMP	MGI:3799499 	J:138919 	
MGI:87918	Add1	adducin 1 (alpha)	5		positive regulation of angiogenesis			ISO	RGD:2041 	J:155856 	
MGI:87919	Add2	adducin 2 (beta)	6		hemopoiesis			IMP	MGI:2149065 	J:71029 	
MGI:87919	Add2	adducin 2 (beta)	6		synapse assembly			IDA		J:174730 	
MGI:87919	Add2	adducin 2 (beta)	6		synapse assembly			IMP		J:174730 	
MGI:1925810	Adgra2	adhesion G protein-coupled receptor A2	8		angiogenesis	has the participant brain		IMP	MGI:4949903 	J:171226 	
MGI:1925810	Adgra2	adhesion G protein-coupled receptor A2	8		central nervous system development			IMP		J:166127 	
MGI:1925810	Adgra2	adhesion G protein-coupled receptor A2	8		regulation of angiogenesis			IMP		J:166127 	
MGI:1925810	Adgra2	adhesion G protein-coupled receptor A2	8		sprouting angiogenesis			IBA	PTN000245141 	J:265628 	
MGI:1925810	Adgra2	adhesion G protein-coupled receptor A2	8		sprouting angiogenesis			IMP		J:166127 	
MGI:1925810	Adgra2	adhesion G protein-coupled receptor A2	8		sprouting angiogenesis	happens in forebrain		IMP	MGI:5544776 	J:200671 	
MGI:1933736	Adgrb1	adhesion G protein-coupled receptor B1	15		muscle organ development			IEA	KW-0517 	J:60000 	
MGI:1933736	Adgrb1	adhesion G protein-coupled receptor B1	15		negative regulation of angiogenesis			ISO	AB005297 	J:68103 	
MGI:1933736	Adgrb1	adhesion G protein-coupled receptor B1	15		negative regulation of angiogenesis			ISO	O14514 	J:164563 	
MGI:1933736	Adgrb1	adhesion G protein-coupled receptor B1	15		nervous system development			IEA	KW-0524 	J:60000 	
MGI:1933736	Adgrb1	adhesion G protein-coupled receptor B1	15		positive regulation of synapse assembly			IDA		J:211830 	
MGI:1933736	Adgrb1	adhesion G protein-coupled receptor B1	15		regulation of synapse assembly			ISO	RGD:1305608 	J:155856 	
MGI:2451244	Adgrb2	adhesion G protein-coupled receptor B2	4		negative regulation of angiogenesis			IEA	IPR008077 	J:72247 	
MGI:2451244	Adgrb2	adhesion G protein-coupled receptor B2	4		peripheral nervous system development			IBA	PTN000245160 	J:265628 	
MGI:2451244	Adgrb2	adhesion G protein-coupled receptor B2	4		peripheral nervous system development			IDA		J:77162 	
MGI:2451244	Adgrb2	adhesion G protein-coupled receptor B2	4		positive regulation of synapse assembly			IDA		J:211830 	
MGI:2441837	Adgrb3	adhesion G protein-coupled receptor B3	1		negative regulation of angiogenesis			IEA	IPR008077 	J:72247 	
MGI:2441837	Adgrb3	adhesion G protein-coupled receptor B3	1		neuron remodeling			IBA	PTN000245480 	J:265628 	
MGI:2441837	Adgrb3	adhesion G protein-coupled receptor B3	1		neuron remodeling			IGI	MGI:1344400 	J:219706 	
MGI:2441837	Adgrb3	adhesion G protein-coupled receptor B3	1		positive regulation of synapse assembly			IDA		J:211830 	
MGI:2441837	Adgrb3	adhesion G protein-coupled receptor B3	1		regulation of dendrite morphogenesis			IMP		J:222140 	
MGI:1347095	Adgre5	adhesion G protein-coupled receptor E5	8		positive regulation of synapse assembly			IDA		J:211830 	
MGI:1924846	Adgrf1	adhesion G protein-coupled receptor F1	17		neuron projection development			IDA		J:240496 	
MGI:1924846	Adgrf1	adhesion G protein-coupled receptor F1	17		neuron projection development			IMP		J:240496 	
MGI:1924846	Adgrf1	adhesion G protein-coupled receptor F1	17		neuron projection development	happens in neuron of cerebral cortex		IMP	MGI:4362398 	J:240496 	
MGI:1924846	Adgrf1	adhesion G protein-coupled receptor F1	17		synapse assembly	happens in neuron		IMP	MGI:4362398 	J:240496 	
